created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,No_retweets,No_favourites,Geo,Place
2021-11-11 20:11:26+00:00,1458890130035404809,"Federally legalize this plant. 

#MedicinaParaLaVida #MedicinaTradicional #VeteransDay #VeteransDay2021… https://t.co/LPrsBNPzVr",SixAdmiral,Six Star Admiral,Mon Dec 31 05:49:18 +0000 2018,"[{'url': 'https://t.co/LPrsBNPzVr', 'expanded_url': 'https://twitter.com/i/web/status/1458890130035404809', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]",0,0,,
2021-11-11 20:09:47+00:00,1458889714145148930,"Before you fill out any religious exemption paperwork for work, read this blog and Internal links… https://t.co/RxDx5UzndG",RightEyeGuy,Democracy Dies with Media Bias,Sat Dec 06 15:51:30 +0000 2008,"[{'url': 'https://t.co/RxDx5UzndG', 'expanded_url': 'https://twitter.com/i/web/status/1458889714145148930', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [99, 122]}]",0,1,,
2021-11-11 20:02:32+00:00,1458887888230400001,"#vaccinedamage
#vaccinedeath
#antivax
#antimask
#FreedomInternet
#MedicalFreedom
#NoVaccineMandates… https://t.co/BV6Zuq2vrW",Fishinapot,News Desk,Wed Oct 28 16:38:33 +0000 2009,"[{'url': 'https://t.co/BV6Zuq2vrW', 'expanded_url': 'https://twitter.com/i/web/status/1458887888230400001', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [101, 124]}]",1,0,,
2021-11-11 20:00:38+00:00,1458887411816177691,"Ivermectin doesn't kill. Those who deny, and support the denial of, access to it do.
#Ivermectin #MedicalFreedom #MedicalTyranny #murder",realdaveebert,Dave Ebert,Mon May 11 18:42:33 +0000 2009,[],0,0,,
2021-11-11 19:16:20+00:00,1458876261854441475,https://t.co/g8iIB4wfZb .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/INctXJFQC8,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/g8iIB4wfZb', 'expanded_url': 'https://youtu.be/l7bYeLszh0M', 'display_url': 'youtu.be/l7bYeLszh0M', 'indices': [0, 23]}, {'url': 'https://t.co/INctXJFQC8', 'expanded_url': 'https://twitter.com/i/web/status/1458876261854441475', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 18:44:01+00:00,1458868132286648338,@rbpconcerts @billmaher Utterly ridiculous that you booked show this knowing they were not allowing for a testing o… https://t.co/hJPFRAV5JL,Leyona,Leyona,Mon Jan 05 22:37:09 +0000 2009,"[{'url': 'https://t.co/hJPFRAV5JL', 'expanded_url': 'https://twitter.com/i/web/status/1458868132286648338', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-11 18:42:51+00:00,1458867837808754689,https://t.co/1tluCUa233 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/l981XBjWzO,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/1tluCUa233', 'expanded_url': 'https://youtu.be/tdR0oLzSXVQ', 'display_url': 'youtu.be/tdR0oLzSXVQ', 'indices': [0, 23]}, {'url': 'https://t.co/l981XBjWzO', 'expanded_url': 'https://twitter.com/i/web/status/1458867837808754689', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 18:38:35+00:00,1458866763613962240,https://t.co/wRr2GQS5FP .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/u9E0wy0aJY,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/wRr2GQS5FP', 'expanded_url': 'https://youtu.be/fA8MHCPuKYA', 'display_url': 'youtu.be/fA8MHCPuKYA', 'indices': [0, 23]}, {'url': 'https://t.co/u9E0wy0aJY', 'expanded_url': 'https://twitter.com/i/web/status/1458866763613962240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 18:34:33+00:00,1458865748831457298,https://t.co/4e6WhiPZ81 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/FnxhrS1hdO,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/4e6WhiPZ81', 'expanded_url': 'https://youtu.be/qJv4fJS1SM8', 'display_url': 'youtu.be/qJv4fJS1SM8', 'indices': [0, 23]}, {'url': 'https://t.co/FnxhrS1hdO', 'expanded_url': 'https://twitter.com/i/web/status/1458865748831457298', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 18:24:03+00:00,1458863107082752015,RT @upshotme: https://t.co/NZfc5tlCqH .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus #MedicalFreedom #Fauci…,corona_tweet,CoronaTweetBot,Mon Apr 27 18:12:19 +0000 2020,"[{'url': 'https://t.co/NZfc5tlCqH', 'expanded_url': 'https://youtu.be/9Hpy2N-e-78', 'display_url': 'youtu.be/9Hpy2N-e-78', 'indices': [14, 37]}]",1,0,,
2021-11-11 18:23:23+00:00,1458862936978378753,https://t.co/NZfc5tlCqH .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/U7CNWUM6dh,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/NZfc5tlCqH', 'expanded_url': 'https://youtu.be/9Hpy2N-e-78', 'display_url': 'youtu.be/9Hpy2N-e-78', 'indices': [0, 23]}, {'url': 'https://t.co/U7CNWUM6dh', 'expanded_url': 'https://twitter.com/i/web/status/1458862936978378753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",1,0,,
2021-11-11 18:18:40+00:00,1458861749587759119,https://t.co/T7EDVZYvrC .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/DNEKpTUs9J,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/T7EDVZYvrC', 'expanded_url': 'https://youtu.be/3OYy_Tf7rlk', 'display_url': 'youtu.be/3OYy_Tf7rlk', 'indices': [0, 23]}, {'url': 'https://t.co/DNEKpTUs9J', 'expanded_url': 'https://twitter.com/i/web/status/1458861749587759119', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 18:02:19+00:00,1458857636393361409,"To veterans of all branches, we want to thank you for your sacrifice, your bravery, and the example you set for us… https://t.co/KK6XKZrpGB",FreeRebelLance,rebellance,Wed Aug 18 20:16:54 +0000 2021,"[{'url': 'https://t.co/KK6XKZrpGB', 'expanded_url': 'https://twitter.com/i/web/status/1458857636393361409', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0,,
2021-11-11 17:52:20+00:00,1458855122436444170,https://t.co/4EduudhAYw .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/GKMwN7ohO4,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/4EduudhAYw', 'expanded_url': 'https://youtu.be/OQkQGyQwRus', 'display_url': 'youtu.be/OQkQGyQwRus', 'indices': [0, 23]}, {'url': 'https://t.co/GKMwN7ohO4', 'expanded_url': 'https://twitter.com/i/web/status/1458855122436444170', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 17:47:17+00:00,1458853852044832771,"So sorry, wingnut #MedicalFreedom https://t.co/VEuFsCthC6",CharlieMcManus9,Charlie McManus,Wed Apr 06 02:43:32 +0000 2016,[],0,2,,
2021-11-11 17:47:12+00:00,1458853834202095616,#MedicalFreedom #freedom #pharmaceuticalcorppawn https://t.co/SmYt8hYpY3,SongMozart007,Song,Mon Oct 07 01:52:03 +0000 2019,[],0,0,,
2021-11-11 17:30:15+00:00,1458849565977681939,"""Oppose Biden's Unlawful Vaccine Mandate!

It is an unlawful mandate, as Congress didn’t give OSHA authority to imp… https://t.co/ofQxHPHHmS",azwomenofaction,Arizona Women of Action,Thu Jun 24 23:17:54 +0000 2021,"[{'url': 'https://t.co/ofQxHPHHmS', 'expanded_url': 'https://twitter.com/i/web/status/1458849565977681939', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,2,,
2021-11-11 17:21:15+00:00,1458847300575367168,https://t.co/cCklvWTWO7 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/u83HdKnl7A,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/cCklvWTWO7', 'expanded_url': 'https://youtu.be/8LFCqoL-g_Q', 'display_url': 'youtu.be/8LFCqoL-g_Q', 'indices': [0, 23]}, {'url': 'https://t.co/u83HdKnl7A', 'expanded_url': 'https://twitter.com/i/web/status/1458847300575367168', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 17:15:21+00:00,1458845817184395270,She threw up. We've been fighting this for months because they won't do anything that's not 100% necessary. It's no… https://t.co/rSP4C8XLGL,Scarboroughshow,SydniScarborough,Sat Oct 30 17:37:17 +0000 2021,"[{'url': 'https://t.co/rSP4C8XLGL', 'expanded_url': 'https://twitter.com/i/web/status/1458845817184395270', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,1,,
2021-11-11 17:14:42+00:00,1458845654285885459,https://t.co/eiMoKrOUiO .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/jEHI94n0RZ,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/eiMoKrOUiO', 'expanded_url': 'https://youtu.be/p2wvdUAGzmk', 'display_url': 'youtu.be/p2wvdUAGzmk', 'indices': [0, 23]}, {'url': 'https://t.co/jEHI94n0RZ', 'expanded_url': 'https://twitter.com/i/web/status/1458845654285885459', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 17:12:43+00:00,1458845156321337356,#VeteransDay #MedicalFreedom #NoMandates https://t.co/ONEA5x9wya,SongMozart007,Song,Mon Oct 07 01:52:03 +0000 2019,[],0,0,,
2021-11-11 16:44:31+00:00,1458838056258052104,https://t.co/V2R0CoBU3k .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/w15Rf7GSb6,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/V2R0CoBU3k', 'expanded_url': 'https://youtu.be/d0J09bdRTgA', 'display_url': 'youtu.be/d0J09bdRTgA', 'indices': [0, 23]}, {'url': 'https://t.co/w15Rf7GSb6', 'expanded_url': 'https://twitter.com/i/web/status/1458838056258052104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 16:32:57+00:00,1458835148653445123,Why on earth would a parent violate their own child's right to privacy? Protect! #StopTheMandates #MedicalTyranny… https://t.co/n2JbBh6oeq,suesbats,SBats,Mon Feb 25 14:52:05 +0000 2013,"[{'url': 'https://t.co/n2JbBh6oeq', 'expanded_url': 'https://twitter.com/i/web/status/1458835148653445123', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",0,0,,
2021-11-11 16:26:48+00:00,1458833599818436611,https://t.co/sDy4UD3uL0 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/10L7vSqRmz,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/sDy4UD3uL0', 'expanded_url': 'https://youtu.be/r2DoijpuB3I', 'display_url': 'youtu.be/r2DoijpuB3I', 'indices': [0, 23]}, {'url': 'https://t.co/10L7vSqRmz', 'expanded_url': 'https://twitter.com/i/web/status/1458833599818436611', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 16:20:27+00:00,1458832002056998913,https://t.co/VhUg01M6f2 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/94AsGBICtt,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/VhUg01M6f2', 'expanded_url': 'https://youtu.be/MzUMVlRuvnU', 'display_url': 'youtu.be/MzUMVlRuvnU', 'indices': [0, 23]}, {'url': 'https://t.co/94AsGBICtt', 'expanded_url': 'https://twitter.com/i/web/status/1458832002056998913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 16:19:07+00:00,1458831663740248071,https://t.co/xmItz72Klr .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/enN7Zp0gvZ,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/xmItz72Klr', 'expanded_url': 'https://youtu.be/s8o1yb7p5vA', 'display_url': 'youtu.be/s8o1yb7p5vA', 'indices': [0, 23]}, {'url': 'https://t.co/enN7Zp0gvZ', 'expanded_url': 'https://twitter.com/i/web/status/1458831663740248071', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 16:13:13+00:00,1458830179200028677,"@GovRonDeSantis The Federal Government is attempting to block another effective covid treatment. 
#FloridaStrong… https://t.co/1cGAOMSC52",SHAW1131763220,SHAW11,Fri Feb 19 13:03:50 +0000 2021,"[{'url': 'https://t.co/1cGAOMSC52', 'expanded_url': 'https://twitter.com/i/web/status/1458830179200028677', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",0,0,,
2021-11-11 15:55:03+00:00,1458825607849119748,RT @BarbetteSpitler: This!!!  #freedom #MedicalFreedom not #tyranny https://t.co/AjJjY9VKZU,margiezzzzz,Margiezzzz nee Munchie289,Sun Aug 15 21:13:37 +0000 2021,[],5,0,,
2021-11-11 15:43:45+00:00,1458822765042147339,"RT @EMECONOMOU: 513.983.1100 to stop #proctorandgamble's #Coercion and overreach of Joe Biden's Unconstitutional jab mandate
#NoVaccineMand…",daytech,DoraJust Designs😊,Sat Apr 25 01:41:09 +0000 2009,[],9,0,,
2021-11-11 15:32:10+00:00,1458819848406978566,"RT @JeffCasonTexas: 3/ @GovAbbott needs to do what he was elected to do, and that's protect Texans from the federal government.  Texans can…",AllBogus,ItsAllBogus,Mon Aug 28 04:42:06 +0000 2017,[],3,0,,
2021-11-11 14:58:01+00:00,1458811257591676930,@Chayenn72766251 LOL what a tool! He could have used this to do good. #MedicalFreedom,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,[],0,1,,
2021-11-11 14:57:36+00:00,1458811153262518279,#medicalfreedom https://t.co/gYJUIkiNKc,scientist_for,A scientist for sanity in politics,Thu Aug 27 15:53:17 +0000 2020,[],0,1,,
2021-11-11 14:42:49+00:00,1458807432344309768,"RT @BestOrthoDr: Multiple fractures in USA; airlifted to &amp; treated in India by me.

Some patients in USA will benefit significantly from or…",khungla_ravji,Khungla Ravji,Thu Feb 28 16:12:51 +0000 2019,[],6,0,,
2021-11-11 14:19:15+00:00,1458801498612064264,@Amarve1ous Lmao they getting fired left n right for we know what reasons. #medicalfreedom,_Mamon_85,Mark Mamon II,Fri Jan 08 19:10:46 +0000 2021,[],0,1,,
2021-11-11 14:06:06+00:00,1458798191566983172,https://t.co/fXVfdpBm5s .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/gDvJQl1Eyh,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/fXVfdpBm5s', 'expanded_url': 'https://youtu.be/R2NsXbL-ys0', 'display_url': 'youtu.be/R2NsXbL-ys0', 'indices': [0, 23]}, {'url': 'https://t.co/gDvJQl1Eyh', 'expanded_url': 'https://twitter.com/i/web/status/1458798191566983172', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 14:04:53+00:00,1458797884644622336,https://t.co/maamHXqhNQ .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/NE1LDtzq8v,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/maamHXqhNQ', 'expanded_url': 'https://youtu.be/jBzA2Q9tfHs', 'display_url': 'youtu.be/jBzA2Q9tfHs', 'indices': [0, 23]}, {'url': 'https://t.co/NE1LDtzq8v', 'expanded_url': 'https://twitter.com/i/web/status/1458797884644622336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 13:58:16+00:00,1458796217605910539,https://t.co/I0d3Ll2GRE .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/YQXxWUomXr,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/I0d3Ll2GRE', 'expanded_url': 'https://youtu.be/lepqvdXoA2E', 'display_url': 'youtu.be/lepqvdXoA2E', 'indices': [0, 23]}, {'url': 'https://t.co/YQXxWUomXr', 'expanded_url': 'https://twitter.com/i/web/status/1458796217605910539', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 13:57:41+00:00,1458796073711910912,"Let’s get it 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom #unitednoncompliance… https://t.co/ulhrfwyZP6",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/ulhrfwyZP6', 'expanded_url': 'https://twitter.com/i/web/status/1458796073711910912', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",1,2,,
2021-11-11 13:55:05+00:00,1458795419140452355,"Theses people are hero’s if you ask me. Hold the fucking line !! 

#justsayno #freedom #covid1984 #medicalchoice… https://t.co/OZr5EpXFLz",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/OZr5EpXFLz', 'expanded_url': 'https://twitter.com/i/web/status/1458795419140452355', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",0,0,,
2021-11-11 13:52:49+00:00,1458794847326846987,"RT @danniboi2011: I haven’t forgotten, but the majority has. 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedo…",ResistOrganize,Resist & Organize,Sun Jan 22 02:10:12 +0000 2017,[],1,0,,
2021-11-11 13:52:07+00:00,1458794670104858631,"I haven’t forgotten, but the majority has. 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice… https://t.co/dW2cvnWzIh",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/dW2cvnWzIh', 'expanded_url': 'https://twitter.com/i/web/status/1458794670104858631', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]",1,0,,
2021-11-11 13:49:24+00:00,1458793989302218762,"Fuck Bill Gates 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom… https://t.co/I9XLIiace6",danniboi2011,Pureblood,Sun Feb 20 02:15:49 +0000 2011,"[{'url': 'https://t.co/I9XLIiace6', 'expanded_url': 'https://twitter.com/i/web/status/1458793989302218762', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [97, 120]}]",0,0,,
2021-11-11 13:36:02+00:00,1458790625277583363,"RT @saveourrightsuk: 📣 THURS 11TH NOV 📣
PARLIAMENT SQUARE 3PM
STAND WITH HEALTH CARE WORKERS

60,000 care home workers stand to lose their…",SarahDa29768007,Sarah Davey,Sun Jan 10 12:28:41 +0000 2021,[],114,0,,
2021-11-11 13:24:55+00:00,1458787828712701953,https://t.co/Avho3LaWCI .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/KFMSI6H6LE,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/Avho3LaWCI', 'expanded_url': 'https://youtu.be/7rZZTPp-eYU', 'display_url': 'youtu.be/7rZZTPp-eYU', 'indices': [0, 23]}, {'url': 'https://t.co/KFMSI6H6LE', 'expanded_url': 'https://twitter.com/i/web/status/1458787828712701953', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 13:08:19+00:00,1458783648417730562,"Consider signing 👇👇👇 #onpoli #medicalfreedom #on 

https://t.co/9l7fTzE5Aq",CriticalSeeker,freedom lover 🇨🇦 stay away from our kids,Thu Aug 05 00:16:26 +0000 2010,"[{'url': 'https://t.co/9l7fTzE5Aq', 'expanded_url': 'https://www.votervoice.net/LifesiteNewsCA/campaigns/89445/respond', 'display_url': 'votervoice.net/LifesiteNewsCA…', 'indices': [51, 74]}]",0,1,,
2021-11-11 13:03:46+00:00,1458782505465696261,#novaccinepassports #novaccinemandates #unconstitutional #medicalfreedom,BrooksBaswell,Brooks Baswell,Sat Oct 09 23:21:31 +0000 2021,[],0,0,,
2021-11-11 12:49:20+00:00,1458778873089323011,https://t.co/fvdHgMNNGK .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/Z4XZmdj1sn,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/fvdHgMNNGK', 'expanded_url': 'https://youtu.be/1GPx1YTsS7Y', 'display_url': 'youtu.be/1GPx1YTsS7Y', 'indices': [0, 23]}, {'url': 'https://t.co/Z4XZmdj1sn', 'expanded_url': 'https://twitter.com/i/web/status/1458778873089323011', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-11 12:46:02+00:00,1458778041916657668,https://t.co/MzcZeUWG5x .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/Ph3AdZDKAZ,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/MzcZeUWG5x', 'expanded_url': 'https://youtu.be/Lh9a5RoCiOk', 'display_url': 'youtu.be/Lh9a5RoCiOk', 'indices': [0, 23]}, {'url': 'https://t.co/Ph3AdZDKAZ', 'expanded_url': 'https://twitter.com/i/web/status/1458778041916657668', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
